Week,Cycle Phase,Starting BTC (BTC),BTC Growth (BTC),Net BTC Holdings (BTC),BTC Price USD,BTC Price EUR,Portfolio Value EUR,Contribution EUR,Contribution Fee EUR,Net Contribution BTC,Withdrawal EUR,Portfolio (Pre-Withdrawal) EUR
909,Bear,6.70679269,0.00563200,6.71158766,126637.50,119469.34,801828.97,100.00,0.07,0.00083703,200,801256.12
910,Bear,6.71158766,-0.00521297,6.70529703,98360.79,92793.20,622205.96,100.00,0.07,0.00107767,200,622789.69
911,Bear,6.70529703,0.00543476,6.70940218,79723.10,75210.47,504617.28,100.00,0.07,0.00132960,200,504308.52
912,Bear,6.70940218,0.00847628,6.71682601,100717.62,95016.62,638210.10,100.00,0.07,0.00105245,200,637504.71
913,Bear,6.71682601,0.00803367,6.72397975,120463.46,113644.77,764145.16,100.00,0.07,0.00087993,200,763332.18
914,Bear,6.72397975,-0.00839231,6.71488243,150352.45,141841.93,952451.91,100.00,0.07,0.00070501,200,953742.29
915,Bear,6.71488243,-0.00628700,6.70784243,140771.87,132803.65,890825.96,100.00,0.07,0.00075299,200,891760.89
916,Bear,6.70784243,0.00666320,6.71374760,139835.03,131919.84,885676.54,100.00,0.07,0.00075804,200,884897.53
917,Bear,6.71374760,0.00631707,6.71925903,131572.91,124125.39,834030.63,100.00,0.07,0.00080564,200,833346.52
918,Bear,6.71925903,0.00505281,6.72324050,98941.47,93341.01,627554.03,100.00,0.07,0.00107134,200,627182.39
919,Bear,6.72324050,0.00701490,6.72922860,103233.57,97390.16,655360.63,100.00,0.07,0.00102680,200,654777.45
920,Bear,6.72922860,0.00716918,6.73543399,109982.83,103757.38,698851.02,100.00,0.07,0.00096379,200,698207.16
921,Bear,6.73543399,0.00500018,6.73913591,81647.86,77026.29,519090.62,100.00,0.07,0.00129826,200,518805.48
922,Bear,6.73913591,0.00728666,6.74522186,88281.33,83284.27,561770.91,100.00,0.07,0.00120071,200,561264.05
923,Bear,6.74522186,-0.00631614,6.73762344,82665.45,77986.28,525442.18,100.00,0.07,0.00128228,200,526034.75
924,Bear,6.73762344,-0.00531332,6.73068411,65190.39,61500.36,413939.53,100.00,0.07,0.00162601,200,414366.30
925,Bear,6.73068411,0.00553342,6.73423970,53594.18,50560.54,340486.82,100.00,0.07,0.00197783,200,340307.05
926,Bear,6.73423970,-0.00637322,6.72577662,50721.04,47850.03,321828.63,100.00,0.07,0.00208986,200,322233.59
927,Bear,6.72577662,0.00569177,6.72899887,42923.30,40493.68,272481.91,100.00,0.07,0.00246952,200,272351.43
928,Bear,6.72899887,0.00781579,6.73468853,49855.81,47033.78,316757.89,100.00,0.07,0.00212613,200,316490.28
929,Bear,6.73468853,-0.00782623,6.72503271,57936.32,54656.91,367569.48,100.00,0.07,0.00182959,200,368097.23
930,Bear,6.72503271,0.00566635,6.72852763,48815.76,46052.61,309866.23,100.00,0.07,0.00217143,200,309705.28
931,Bear,6.72852763,0.00691258,6.73332660,50151.09,47312.35,318569.49,100.00,0.07,0.00211361,200,318342.44
932,Bear,6.73332660,0.00718319,6.73852854,53501.73,50473.33,340115.95,100.00,0.07,0.00198124,200,339853.39
933,Bear,6.73852854,0.00943851,6.74655256,74938.70,70696.88,476960.24,100.00,0.07,0.00141449,200,476392.97
934,Bear,6.74655256,-0.00680103,6.73834837,75543.86,71267.80,480227.23,100.00,0.07,0.00140316,200,480811.93
935,Bear,6.73834837,0.00717623,6.74420706,80452.98,75899.03,511878.80,100.00,0.07,0.00131754,200,511434.14
936,Bear,6.74420706,0.00588992,6.74858834,70262.01,66284.91,447329.58,100.00,0.07,0.00150864,200,447039.16
937,Bear,6.74858834,0.00595856,6.75283824,62036.75,58525.24,395211.48,100.00,0.07,0.00170866,200,394962.75
938,Bear,6.75283824,0.00779181,6.75914922,71581.57,67529.79,456443.90,100.00,0.07,0.00148083,200,456017.72
939,Bear,6.75914922,0.00605362,6.76354943,64109.82,60480.96,409065.98,100.00,0.07,0.00165341,200,408799.85
940,Bear,6.76354943,0.00566497,6.76724035,53696.71,50657.27,342809.95,100.00,0.07,0.00197405,200,342622.97
941,Bear,6.76724035,0.00610847,6.77116188,48469.51,45725.95,309617.80,100.00,0.07,0.00218694,200,309438.49
942,Bear,6.77116188,0.00674044,6.77570542,48249.62,45518.51,308420.04,100.00,0.07,0.00219691,200,308213.23
943,Bear,6.77570542,0.00529152,6.77818384,37680.81,35547.93,240950.43,100.00,0.07,0.00281310,200,240862.32
944,Bear,6.77818384,0.00700864,6.78247188,38961.95,36756.56,249300.30,100.00,0.07,0.00272060,200,249142.69
945,Bear,6.78247188,0.00784530,6.78796514,45067.38,42516.39,288599.79,100.00,0.07,0.00235203,200,288366.23
946,Bear,6.78796514,0.00616236,6.79153669,40913.79,38597.92,262139.18,100.00,0.07,0.00259081,200,262001.33
947,Bear,6.79153669,0.00704902,6.79608953,42464.92,40061.25,272259.81,100.00,0.07,0.00249618,200,272077.42
948,Bear,6.79608953,-0.00665683,6.78688430,41594.76,39240.34,266319.67,100.00,0.07,0.00254840,200,266680.89
949,Bear,6.78688430,0.00770874,6.79234940,47244.53,44570.31,302737.15,100.00,0.07,0.00224365,200,302493.57
950,Bear,6.79234940,0.00611099,6.79596658,42505.32,40099.36,272513.91,100.00,0.07,0.00249381,200,272368.86
951,Bear,6.79596658,0.00752486,6.80123920,47064.20,44400.19,301976.31,100.00,0.07,0.00225224,200,301742.21
952,Bear,6.80123920,0.00746909,6.80665744,51685.72,48760.11,331893.38,100.00,0.07,0.00205086,200,331629.18
953,Bear,6.80665744,-0.00804253,6.79687920,61070.21,57613.41,391591.38,100.00,0.07,0.00173571,200,392154.73
954,Bear,6.79687920,0.00562638,6.80040879,50553.25,47691.75,324323.39,100.00,0.07,0.00209680,200,324155.06
955,Bear,6.80040879,0.00723403,6.80567171,53776.74,50732.78,345270.63,100.00,0.07,0.00197111,200,345003.63
956,Bear,6.80567171,0.00687307,6.81059299,54309.30,51235.19,348942.03,100.00,0.07,0.00195178,200,348689.88
957,Bear,6.81059299,0.00457592,6.81226396,36489.48,34424.04,234505.65,100.00,0.07,0.00290495,200,234448.12
958,Bear,6.81226396,0.00923104,6.81935123,49445.53,46646.72,318100.38,100.00,0.07,0.00214377,200,317769.78
959,Bear,6.81935123,0.00725231,6.82458775,52584.78,49608.28,338556.09,100.00,0.07,0.00201579,200,338296.31
960,Bear,6.82458775,-0.00716216,6.81550480,55185.87,52062.14,354829.78,100.00,0.07,0.00192078,200,355302.66
961,Bear,6.81550480,0.00635152,6.81979523,51428.98,48517.90,330882.15,100.00,0.07,0.00206109,200,330673.99
962,Bear,6.81979523,0.00544610,6.82266035,41069.73,38745.03,264344.16,100.00,0.07,0.00258098,200,264233.15
963,Bear,6.82266035,0.00686819,6.82696468,41343.81,39003.60,266276.18,100.00,0.07,0.00256387,200,266108.30
964,Bear,6.82696468,-0.00804949,6.81674072,48747.35,45988.07,313488.72,100.00,0.07,0.00217448,200,313958.90
965,Bear,6.81674072,-0.00842571,6.80655576,60253.28,56842.72,386903.15,100.00,0.07,0.00175924,200,387482.09
966,Bear,6.80655576,0.00581156,6.81030688,51445.33,48533.33,330526.85,100.00,0.07,0.00206044,200,330344.80
967,Bear,6.81030688,0.00727394,6.81565171,54947.61,51837.37,353305.44,100.00,0.07,0.00192911,200,353028.37
968,Bear,6.81565171,0.00641190,6.82001303,51692.60,48766.60,332588.88,100.00,0.07,0.00205058,200,332376.19
969,Bear,6.82001303,0.00838623,6.82673165,63563.82,59965.87,409370.90,100.00,0.07,0.00166762,200,408968.01
970,Bear,6.82673165,0.00664333,6.83166132,61856.14,58354.85,398660.56,100.00,0.07,0.00171365,200,398372.89
971,Bear,6.83166132,0.00688187,6.83684203,62310.72,58783.69,401894.83,100.00,0.07,0.00170115,200,401590.29
972,Bear,6.83684203,0.00791828,6.84329150,72166.92,68082.00,465904.98,100.00,0.07,0.00146882,200,465465.89
973,Bear,6.84329150,0.00591599,6.84750844,62387.90,58856.51,403020.42,100.00,0.07,0.00169905,200,402772.23
974,Bear,6.84750844,0.00805615,6.85412044,73399.86,69245.16,474614.64,100.00,0.07,0.00144414,200,474156.79
975,Bear,6.85412044,0.00730115,6.86006587,78187.05,73761.37,506007.87,100.00,0.07,0.00135572,200,505569.33
976,Bear,6.86006587,-0.00623928,6.85233598,71111.69,67086.50,459699.26,100.00,0.07,0.00149061,200,460217.83
977,Bear,6.85233598,0.00689446,6.85774893,71548.83,67498.90,462890.50,100.00,0.07,0.00148151,200,462525.14
978,Bear,6.85774893,-0.00874553,6.84784169,91244.58,86079.79,589460.81,100.00,0.07,0.00116171,200,590313.62
979,Bear,6.84784169,-0.00593072,6.84056961,79024.31,74551.23,509972.91,100.00,0.07,0.00134136,200,510515.05
980,Bear,6.84056961,0.00633411,6.84545511,73173.52,69031.62,472552.84,100.00,0.07,0.00144861,200,472215.59
981,Bear,6.84545511,0.00770800,6.85187660,82393.56,77729.77,532594.80,100.00,0.07,0.00128651,200,532095.66
982,Bear,6.85187660,0.00706331,6.85769192,84936.09,80128.38,549495.77,100.00,0.07,0.00124800,200,549029.80
983,Bear,6.85769192,0.00623852,6.86255858,77267.32,72893.70,500237.25,100.00,0.07,0.00137186,200,499882.51
984,Bear,6.86255858,0.00692563,6.86812483,77977.41,73563.59,505243.94,100.00,0.07,0.00135937,200,504834.46
985,Bear,6.86812483,0.00580241,6.87231820,65877.76,62148.83,427106.51,100.00,0.07,0.00160904,200,426845.90
986,Bear,6.87231820,0.00768942,6.87856956,73710.45,69538.16,478323.07,100.00,0.07,0.00143806,200,477888.37
987,Bear,6.87856956,0.00682319,6.88394301,73116.98,68978.28,474842.56,100.00,0.07,0.00144973,200,474471.90
988,Bear,6.88394301,0.00628940,6.88864564,66802.13,63020.87,434128.46,100.00,0.07,0.00158678,200,433832.10
989,Bear,6.88864564,0.00572278,6.89245837,55496.19,52354.89,360853.91,100.00,0.07,0.00191004,200,360654.30
990,Bear,6.89245837,0.00772284,6.89847655,62182.19,58662.44,404681.47,100.00,0.07,0.00170467,200,404328.43
991,Bear,6.89847655,0.00572530,6.90214788,51607.32,48686.16,336039.04,100.00,0.07,0.00205397,200,335860.30
992,Bear,6.90214788,0.00574513,6.90542539,42956.32,40524.83,279841.21,100.00,0.07,0.00246762,200,279708.39
993,Bear,6.90542539,0.00899724,6.91252871,55968.79,52800.74,364986.64,100.00,0.07,0.00189391,200,364611.58
994,Bear,6.91252871,0.00587825,6.91617981,47594.49,44900.47,310539.70,100.00,0.07,0.00222715,200,310375.77
995,Bear,6.91617981,0.00671794,6.92060488,46230.25,43613.45,301831.44,100.00,0.07,0.00229287,200,301638.45
996,Bear,6.92060488,0.00662644,6.92483666,44265.24,41759.66,289178.82,100.00,0.07,0.00239466,200,289002.10
997,Bear,6.92483666,0.00714153,6.92965620,45650.38,43066.40,298435.33,100.00,0.07,0.00232200,200,298227.77
998,Bear,6.92965620,0.00549259,6.93221927,36183.44,34135.32,236633.53,100.00,0.07,0.00292952,200,236546.04
999,Bear,6.93221927,-0.00716900,6.92221751,37419.33,35301.25,244362.95,100.00,0.07,0.00283276,200,244716.02
1000,Bear,6.92221751,0.00774204,6.92742675,41851.01,39482.08,273509.22,100.00,0.07,0.00253279,200,273303.55
1001,Bear,6.92742675,0.00719367,6.93218136,43459.46,40999.49,284215.88,100.00,0.07,0.00243905,200,284020.95
1002,Bear,6.93218136,0.00592612,6.93525435,37152.21,35049.25,243075.48,100.00,0.07,0.00285313,200,242967.77
1003,Bear,6.93525435,0.00539138,6.93697559,28881.67,27246.85,189010.76,100.00,0.07,0.00367015,200,188963.86
1004,Bear,6.93697559,-0.00641999,6.92658990,26729.25,25216.27,174662.76,100.00,0.07,0.00396569,200,174924.64
1005,Bear,6.92658990,0.00787401,6.93097537,30385.27,28665.35,198678.82,100.00,0.07,0.00348853,200,198553.11
1006,Bear,6.93097537,-0.00646722,6.92076946,28352.18,26747.34,185112.19,100.00,0.07,0.00373869,200,185385.17
1007,Bear,6.92076946,0.00834933,6.92601979,34204.54,32268.43,223491.78,100.00,0.07,0.00309900,200,223322.36
1008,Bear,6.92601979,0.00690192,6.92981188,34085.51,32156.14,222835.98,100.00,0.07,0.00310983,200,222714.04
1009,Bear,6.92981188,0.00767334,6.93467673,37742.69,35606.31,246918.26,100.00,0.07,0.00280849,200,246745.04
1010,Bear,6.93467673,0.00856957,6.94097362,46640.79,44000.75,305408.01,100.00,0.07,0.00227269,200,305130.95
1011,Bear,6.94097362,-0.00727731,6.93152866,48900.82,46132.85,319771.19,100.00,0.07,0.00216765,200,320206.92
1012,Bear,6.93152866,0.00661577,6.93587331,46673.17,44031.30,305395.49,100.00,0.07,0.00227111,200,305204.19
1013,Bear,6.93587331,0.00898434,6.94310436,60457.77,57035.63,396004.34,100.00,0.07,0.00175329,200,395591.92
1014,Bear,6.94310436,0.00701860,6.94838853,61115.19,57655.84,400615.18,100.00,0.07,0.00173443,200,400310.52
1015,Bear,6.94838853,0.00710222,6.95379389,62468.26,58932.32,409803.20,100.00,0.07,0.00169686,200,409484.65
1016,Bear,6.95379389,0.00660108,6.95860744,59299.69,55943.10,389286.08,100.00,0.07,0.00178753,200,389016.80
1017,Bear,6.95860744,0.00587857,6.96237006,50095.84,47260.23,329043.18,100.00,0.07,0.00211594,200,328865.36
1018,Bear,6.96237006,0.00720497,6.96753034,51841.41,48906.99,340760.94,100.00,0.07,0.00204470,200,340508.57
1019,Bear,6.96753034,-0.00936826,6.95664135,69703.89,65758.39,457457.54,100.00,0.07,0.00152072,200,458173.59
1020,Bear,6.95664135,0.00694260,6.96206016,69563.21,65625.67,456889.84,100.00,0.07,0.00152379,200,456534.22
1021,Bear,6.96206016,0.00913632,6.97003532,91287.92,86120.68,600264.19,100.00,0.07,0.00116116,200,599577.36
1022,Bear,6.97003532,0.00611307,6.97482446,80064.11,75532.18,526823.66,100.00,0.07,0.00132394,200,526461.93
1023,Bear,6.97482446,0.00458667,6.97739784,52650.39,49670.18,346568.62,100.00,0.07,0.00201328,200,346440.80
1024,Bear,6.97739784,0.00717836,6.98261928,54166.81,51100.76,356817.17,100.00,0.07,0.00195692,200,356550.36
1025,Bear,6.98261928,0.00591841,6.98622890,45911.37,43312.61,302591.84,100.00,0.07,0.00230880,200,302435.50
1026,Bear,6.98622890,0.00780431,6.99196644,51287.58,48384.51,338302.86,100.00,0.07,0.00206678,200,338025.26
1027,Bear,6.99196644,0.00480819,6.99376916,35269.09,33272.73,232701.77,100.00,0.07,0.00300546,200,232641.79
1028,Bear,6.99376916,0.00773670,6.99878900,39015.62,36807.19,257605.78,100.00,0.07,0.00271686,200,257421.01
1029,Bear,6.99878900,0.00656456,7.00245698,36594.95,34523.54,241749.58,100.00,0.07,0.00289657,200,241622.95
1030,Bear,7.00245698,0.00820077,7.00818443,42857.34,40431.46,283351.11,100.00,0.07,0.00247332,200,283119.54
1031,Bear,7.00818443,-0.00832333,6.99777858,50899.90,48018.77,336024.72,100.00,0.07,0.00208252,200,336524.39
1032,Bear,6.99777858,0.00538030,7.00045029,39134.79,36919.61,258453.92,100.00,0.07,0.00270859,200,258355.28
1033,Bear,7.00045029,0.00623316,7.00364144,34845.39,32873.01,230230.74,100.00,0.07,0.00304201,200,230125.84
1034,Bear,7.00364144,-0.00428274,6.99438404,21308.03,20101.91,140600.51,100.00,0.07,0.00497465,200,140786.60
1035,Bear,6.99438404,0.00670540,6.99590040,20427.65,19271.37,134820.58,100.00,0.07,0.00518904,200,134791.36
1036,Bear,6.99590040,0.00774972,6.99896581,22628.75,21347.88,149413.09,100.00,0.07,0.00468431,200,149347.65
1037,Bear,6.99896581,0.00898438,7.00430104,29047.90,27403.68,191943.60,100.00,0.07,0.00364915,200,191797.40
1038,Bear,7.00430104,0.00563817,7.00540588,23382.35,22058.82,154531.00,100.00,0.07,0.00453333,200,154506.63
,,BTC Growth (%),Trading Return (%),,,,,,,,,
,,0.7%,0.2%,,,,,,,,,
,,Withdrawal Fee (%),0.0035,,,,,,,,,
