Week,Cycle Phase,Starting BTC (BTC),BTC Growth (BTC),Net BTC Holdings (BTC),BTC Price USD,BTC Price EUR,Portfolio Value EUR,Contribution EUR,Contribution Fee EUR,Net Contribution BTC,Withdrawal EUR,Portfolio (Pre-Withdrawal) EUR
905,Bear,1.07337649,0.00099875,1.07822634,27524.66,25966.66,27997.94,100.00,0.15,0.00385109,0,27872.00
906,Bear,1.07822634,0.00117112,1.07939745,29895.93,28203.71,30443.01,100.00,0.15,0.00354563,100,30409.98
907,Bear,1.07939745,0.00109288,1.08049033,30269.36,28556.00,30854.48,100.00,0.15,0.00350189,100,30823.27
908,Bear,1.08049033,-0.00140386,1.07639122,39328.38,37102.24,39936.53,100.00,0.15,0.00269525,200,40088.61
909,Bear,1.07639122,-0.00099443,1.07539679,36333.59,34276.97,36861.34,100.00,0.15,0.00291741,100,36895.43
910,Bear,1.07539679,0.00111527,1.07651206,37680.76,35547.89,38267.73,100.00,0.15,0.00281311,100,38228.08
911,Bear,1.07651206,0.00128533,1.07544132,44989.99,42443.39,45645.37,100.00,0.15,0.00235608,200,45690.82
912,Bear,1.07544132,0.00099851,1.07390221,41771.53,39407.10,42319.38,100.00,0.15,0.00253761,200,42380.03
913,Bear,1.07390221,0.00111154,1.07256207,43235.68,40788.38,43748.07,100.00,0.15,0.00245168,200,43802.73
914,Bear,1.07256207,0.00114272,1.07140365,46063.97,43456.57,46559.53,100.00,0.15,0.00230115,200,46609.87
915,Bear,1.07140365,0.00086992,1.07227357,37401.19,35284.14,37834.25,100.00,0.15,0.00283413,100,37803.56
916,Bear,1.07227357,0.00125245,1.07109960,43685.83,41213.04,44143.27,100.00,0.15,0.00242642,200,44191.66
917,Bear,1.07109960,-0.00114032,1.06768016,46509.08,43876.49,46846.06,100.00,0.15,0.00227913,200,46996.09
918,Bear,1.06768016,0.00097119,1.06614579,42305.98,39911.30,42551.26,100.00,0.15,0.00250556,200,42612.50
919,Bear,1.06614579,0.00094937,1.06709516,37671.98,35539.61,37924.14,100.00,0.15,0.00281376,100,37890.40
920,Bear,1.06709516,-0.00112921,1.06330696,39864.82,37608.32,39989.18,100.00,0.15,0.00265899,200,40131.65
921,Bear,1.06330696,0.00097415,1.06428111,36522.28,34454.98,36669.79,100.00,0.15,0.00290234,100,36636.22
922,Bear,1.06428111,0.00092351,1.06520462,31691.43,29897.57,31847.03,100.00,0.15,0.00334475,100,31819.42
923,Bear,1.06520462,0.00112738,1.06633200,33541.25,31642.69,33741.61,100.00,0.15,0.00316029,100,33705.94
924,Bear,1.06633200,0.00103872,1.06737072,32672.84,30823.44,32900.03,100.00,0.15,0.00324428,100,32868.02
925,Bear,1.06737072,0.00136401,1.06619600,41753.10,39389.72,41997.16,100.00,0.15,0.00253873,200,42043.43
926,Bear,1.06619600,0.00090957,1.06710557,35619.35,33603.16,35858.12,100.00,0.15,0.00297591,100,35827.55
927,Bear,1.06710557,0.00092815,1.06803372,30981.10,29227.45,31215.90,100.00,0.15,0.00342144,100,31188.77
928,Bear,1.06803372,0.00072321,1.07380968,20978.67,19791.20,21251.98,100.00,0.15,0.00505275,0,21137.67
929,Bear,1.07380968,0.00106256,1.07997850,20758.84,19583.81,21150.09,100.00,0.15,0.00510626,0,21029.29
930,Bear,1.07997850,0.00085657,1.08727310,16464.66,15532.70,16888.28,100.00,0.15,0.00643803,0,16774.98
931,Bear,1.08727310,0.00094996,1.09559170,14385.29,13571.03,14868.31,100.00,0.15,0.00736864,0,14755.42
932,Bear,1.09559170,0.00135544,1.10290316,17797.13,16789.74,18517.46,100.00,0.15,0.00595602,0,18394.70
933,Bear,1.10290316,0.00119518,1.10959450,19286.20,18194.53,20188.55,100.00,0.15,0.00549616,0,20066.80
934,Bear,1.10959450,0.00087423,1.11744456,15195.33,14335.22,16018.81,100.00,0.15,0.00697583,0,15906.28
935,Bear,1.11744456,-0.00126632,1.12233392,17219.85,16245.14,18232.47,100.00,0.15,0.00615569,0,18153.04
936,Bear,1.12233392,0.00145607,1.12853478,22340.27,21075.72,23784.69,100.00,0.15,0.00474480,0,23654.00
937,Bear,1.12853478,0.00095353,1.13510394,18875.89,17807.45,20213.30,100.00,0.15,0.00561563,0,20096.32
938,Bear,1.13510394,0.00094110,1.14281834,15649.68,14763.85,16872.40,100.00,0.15,0.00677330,0,16758.50
939,Bear,1.14281834,0.00100267,1.15154108,13730.44,12953.24,14916.19,100.00,0.15,0.00772008,0,14803.20
940,Bear,1.15154108,0.00146091,1.15908721,17419.25,16433.25,19047.58,100.00,0.15,0.00608522,0,18923.57
941,Bear,1.15908721,0.00163360,1.16503845,24550.50,23160.85,26983.28,100.00,0.15,0.00431763,0,26845.44
942,Bear,1.16503845,0.00110233,1.17070403,23229.03,21914.18,25655.02,100.00,0.15,0.00456326,0,25530.86
943,Bear,1.17070403,-0.00084300,1.17619819,16726.75,15779.95,18560.35,100.00,0.15,0.00633715,0,18473.65
944,Bear,1.17619819,0.00114950,1.18383202,16347.12,15421.81,18256.83,100.00,0.15,0.00648432,0,18139.10
945,Bear,1.18383202,0.00102621,1.19233853,14170.54,13368.43,15939.69,100.00,0.15,0.00748031,0,15825.97
946,Bear,1.19233853,0.00126925,1.20063481,15084.63,14230.78,17085.97,100.00,0.15,0.00702702,0,16967.91
947,Bear,1.20063481,-0.00148865,1.20481362,18703.24,17644.56,21258.41,100.00,0.15,0.00566747,0,21184.67
948,Bear,1.20481362,0.00119531,1.21172145,18555.76,17505.44,21211.72,100.00,0.15,0.00571251,0,21090.79
949,Bear,1.21172145,0.00106747,1.21927337,16346.80,15421.51,18803.04,100.00,0.15,0.00648445,0,18686.58
950,Bear,1.21927337,0.00132382,1.22656954,17748.44,16743.81,20537.45,100.00,0.15,0.00597236,0,20415.28
951,Bear,1.22656954,0.00123173,1.23374859,17823.17,16814.31,20744.63,100.00,0.15,0.00594732,0,20623.92
952,Bear,1.23374859,-0.00116944,1.23885350,16894.18,15937.91,19744.74,100.00,0.15,0.00627435,0,19663.37
953,Bear,1.23885350,0.00131666,1.24607372,17955.27,16938.93,21107.16,100.00,0.15,0.00590356,0,20984.85
954,Bear,1.24607372,0.00117114,1.25352617,16875.45,15920.24,19956.43,100.00,0.15,0.00628131,0,19837.79
955,Bear,1.25352617,0.00131403,1.26083229,17690.01,16688.69,21041.64,100.00,0.15,0.00599208,0,20919.71
956,Bear,1.26083229,0.00159506,1.26716384,22379.43,21112.67,26753.22,100.00,0.15,0.00473649,0,26619.54
957,Bear,1.26716384,0.00138511,1.27288212,24462.43,23077.77,29375.28,100.00,0.15,0.00433317,0,29243.31
958,Bear,1.27288212,-0.00111107,1.27673528,21352.76,20144.11,25718.70,100.00,0.15,0.00496423,0,25641.08
959,Bear,1.27673528,0.00154067,1.27827595,25766.97,24308.47,31072.93,100.00,0.15,0.00411379,100,31035.48
960,Bear,1.27827595,-0.00110448,1.28193262,22263.58,21003.37,26924.91,100.00,0.15,0.00476114,0,26848.11
961,Bear,1.28193262,0.00125818,1.28804181,21851.13,20614.27,26552.04,100.00,0.15,0.00485101,0,26426.11
962,Bear,1.28804181,0.00099833,1.29529887,16936.36,15977.70,20695.89,100.00,0.15,0.00625872,0,20579.94
963,Bear,1.29529887,0.00136674,1.30259717,17870.51,16858.98,21960.45,100.00,0.15,0.00593156,0,21837.41
964,Bear,1.30259717,0.00138782,1.30955231,19039.67,17961.96,23522.12,100.00,0.15,0.00556732,0,23397.19
965,Bear,1.30955231,0.00123845,1.31667770,18005.97,16986.76,22366.09,100.00,0.15,0.00588694,0,22245.06
966,Bear,1.31667770,0.00137647,1.32368540,18823.61,17758.12,23506.16,100.00,0.15,0.00563123,0,23381.72
967,Bear,1.32368540,0.00167920,1.32980360,23879.23,22527.57,29957.25,100.00,0.15,0.00443900,0,29819.42
968,Bear,1.32980360,-0.00084927,1.33590501,15250.30,14387.08,19219.77,100.00,0.15,0.00695068,0,19131.98
969,Bear,1.33590501,0.00144105,1.34378959,16450.63,15519.46,20854.89,100.00,0.15,0.00644352,0,20732.52
970,Bear,1.34378959,0.00169321,1.35059661,20728.17,19554.88,26410.75,100.00,0.15,0.00511381,0,26277.64
971,Bear,1.35059661,0.00134939,1.35706439,20709.64,19537.40,26513.51,100.00,0.15,0.00511839,0,26387.15
972,Bear,1.35706439,0.00133919,1.36359029,20436.83,19280.03,26290.06,100.00,0.15,0.00518671,0,26164.24
973,Bear,1.36359029,0.00161833,1.36520862,24254.73,22881.82,31238.46,100.00,0.15,0.00437028,100,31201.43
974,Bear,1.36520862,0.00191648,1.36401192,34048.80,32121.51,43814.13,100.00,0.15,0.00311318,200,43852.56
975,Bear,1.36401192,0.00141679,1.36243150,35366.28,33364.42,45456.73,100.00,0.15,0.00299721,200,45509.46
976,Bear,1.36243150,0.00152804,1.36128719,39665.28,37420.08,50939.47,100.00,0.15,0.00267236,200,50982.29
977,Bear,1.36128719,0.00128265,1.35973365,37374.08,35258.56,47942.26,100.00,0.10,0.00283619,200,47997.03
978,Bear,1.35973365,0.00113204,1.36086569,31115.61,29354.35,39947.33,100.00,0.15,0.00340665,100,39914.10
979,Bear,1.36086569,-0.00146869,1.35624045,33580.87,31680.07,42965.79,100.00,0.15,0.00315656,200,43112.32
980,Bear,1.35624045,-0.00156175,1.35193751,38669.38,36480.55,49319.42,100.00,0.15,0.00274119,200,49476.39
981,Bear,1.35193751,0.00222306,1.35249353,63586.00,59986.79,81131.75,100.00,0.15,0.00166703,200,81098.39
982,Bear,1.35249353,0.00155566,1.35259986,73137.50,68997.64,93326.20,100.00,0.10,0.00144932,200,93318.87
983,Bear,1.35259986,0.00142259,1.35264443,76921.95,72567.87,98158.53,100.00,0.10,0.00137802,200,98155.30
984,Bear,1.35264443,-0.00122358,1.34989748,69582.09,65643.48,88611.97,100.00,0.10,0.00152338,200,88792.29
985,Bear,1.34989748,0.00155309,1.35012650,80056.07,75524.60,101967.76,100.00,0.10,0.00132407,200,101950.46
986,Bear,1.35012650,0.00139991,1.35024942,83007.90,78309.34,105737.14,100.00,0.07,0.00127699,200,105727.51
987,Bear,1.35024942,0.00125815,1.35013710,77345.88,72967.81,98516.55,100.00,0.07,0.00137047,200,98524.74
988,Bear,1.35013710,0.00160038,1.35058130,91681.41,86491.89,116814.33,100.00,0.10,0.00115618,200,116775.91
989,Bear,1.35058130,0.00143509,1.35092829,97417.98,91903.75,124155.38,100.00,0.07,0.00108809,200,124123.49
990,Bear,1.35092829,0.00148363,1.35142114,106987.10,100931.23,136400.60,100.00,0.07,0.00099077,200,136350.85
991,Bear,1.35142114,0.00155998,1.35212282,123498.24,116507.77,157532.82,100.00,0.07,0.00085831,200,157451.07
992,Bear,1.35212282,0.00119923,1.35235430,109533.39,103333.39,139743.35,100.00,0.07,0.00096774,200,139719.43
993,Bear,1.35235430,0.00139737,1.35281511,113179.75,106773.35,144444.61,100.00,0.07,0.00093656,200,144395.40
994,Bear,1.35281511,0.00115611,1.35287531,96722.84,91247.96,123447.12,100.00,0.07,0.00109591,200,123441.63
995,Bear,1.35287531,0.00120787,1.35285570,86355.84,81467.77,110214.14,100.00,0.07,0.00122748,200,110215.73
996,Bear,1.35285570,0.00124783,1.35277273,79651.55,75142.97,101651.37,100.00,0.07,0.00133080,200,101657.60
997,Bear,1.35277273,0.00120451,1.35248264,70921.93,66907.48,90491.20,100.00,0.07,0.00149460,200,90510.61
998,Bear,1.35248264,0.00133348,1.35230021,69925.24,65967.21,89207.47,100.00,0.10,0.00151590,200,89219.51
999,Bear,1.35230021,0.00135810,1.35214887,70224.88,66249.89,89579.71,100.00,0.10,0.00150944,200,89589.74
1000,Bear,1.35214887,0.00155748,1.35239590,80888.74,76310.13,103201.51,100.00,0.10,0.00131044,200,103182.66
1001,Bear,1.35239590,0.00143723,1.35260005,85963.00,81097.17,109692.03,100.00,0.07,0.00123309,200,109675.48
1002,Bear,1.35260005,-0.00114663,1.34999883,72872.51,68747.66,92809.25,100.00,0.07,0.00145460,200,92988.08
1003,Bear,1.34999883,-0.00142070,1.34719592,76689.08,72348.19,97467.18,100.00,0.10,0.00138220,200,97669.97
1004,Bear,1.34719592,-0.00131797,1.34446510,75025.58,70778.84,95159.69,100.00,0.10,0.00141285,200,95352.97
1005,Bear,1.34446510,0.00159433,1.34486799,88968.66,83932.70,112878.40,100.00,0.10,0.00119143,200,112844.59
1006,Bear,1.34486799,-0.00131996,1.34233412,87320.86,82378.17,110579.02,100.00,0.07,0.00121391,200,110787.76
1007,Bear,1.34233412,0.00130246,1.34238549,84726.73,79930.88,107298.06,100.00,0.07,0.00125108,200,107293.95
1008,Bear,1.34238549,0.00174011,1.34316048,109830.00,103613.21,139169.17,100.00,0.07,0.00096513,200,139088.87
1009,Bear,1.34316048,0.00140018,1.34363484,114492.75,108012.03,145128.72,100.00,0.07,0.00092582,200,145077.48
1010,Bear,1.34363484,0.00150855,1.34431879,128545.77,121269.59,163024.99,100.00,0.07,0.00082461,200,162942.05
1011,Bear,1.34431879,0.00121572,1.34462267,116248.81,109668.69,147463.01,100.00,0.07,0.00091184,200,147429.68
1012,Bear,1.34462267,0.00182430,1.34577489,157719.55,148792.03,200240.58,100.00,0.07,0.00067208,200,200069.14
1013,Bear,1.34577489,0.00120954,1.34623666,141753.35,133729.57,180031.65,100.00,0.07,0.00074778,200,179969.90
1014,Bear,1.34623666,0.00158999,1.34719350,167419.18,157942.62,212779.27,100.00,0.07,0.00063314,200,212628.14
1015,Bear,1.34719350,-0.00135746,1.34520769,168694.96,159146.19,214084.67,100.00,0.07,0.00062835,200,214400.71
1016,Bear,1.34520769,0.00135680,1.34594150,170148.35,160517.31,216046.90,100.00,0.07,0.00062299,200,215929.11
1017,Bear,1.34594150,-0.00151880,1.34387061,192001.02,181133.04,243419.36,100.00,0.07,0.00055208,200,243794.47
1018,Bear,1.34387061,0.00154367,1.34493367,220547.30,208063.49,279831.60,100.00,0.07,0.00048062,200,279610.41
1019,Bear,1.34493367,0.00120549,1.34560293,197680.08,186490.64,250942.35,100.00,0.07,0.00053622,200,250817.54
1020,Bear,1.34560293,0.00144099,1.34654319,211692.72,199710.11,268918.29,100.00,0.07,0.00050073,200,268730.51
1021,Bear,1.34654319,0.00130915,1.34733732,205814.36,194164.49,261605.06,100.00,0.07,0.00051503,200,261450.87
1022,Bear,1.34733732,-0.00183796,1.34512181,280760.25,264868.16,356279.94,100.00,0.07,0.00037755,200,356866.75
1023,Bear,1.34512181,0.00121458,1.34591827,253513.08,239163.28,321894.23,100.00,0.07,0.00041812,200,321703.74
1024,Bear,1.34591827,0.00134063,1.34683912,252516.11,238222.75,320847.71,100.00,0.07,0.00041978,200,320628.35
1025,Bear,1.34683912,0.00149140,1.34795143,279618.91,263791.43,355578.03,100.00,0.07,0.00037909,200,355284.61
1026,Bear,1.34795143,0.00120478,1.34873208,249920.42,235773.98,317995.93,100.00,0.07,0.00042414,200,317811.88
1027,Bear,1.34873208,0.00125132,1.34952624,231869.74,218745.03,295202.16,100.00,0.07,0.00045715,200,295028.44
1028,Bear,1.34952624,0.00143887,1.35053634,247219.91,233226.33,314980.64,100.00,0.07,0.00042877,200,314745.05
1029,Bear,1.35053634,0.00151497,1.35166908,277319.28,261621.96,353626.32,100.00,0.07,0.00038223,200,353329.97
1030,Bear,1.35166908,0.00128032,1.35254586,262680.52,247811.81,335176.84,100.00,0.07,0.00040353,200,334959.56
1031,Bear,1.35254586,0.00116805,1.35324664,226849.14,214008.62,289606.45,100.00,0.07,0.00046727,200,289456.47
1032,Bear,1.35324664,0.00169634,1.35457022,284363.64,268267.59,363387.28,100.00,0.07,0.00037276,200,363032.21
1033,Bear,1.35457022,-0.00112855,1.35299425,236916.26,223505.90,302402.20,100.00,0.07,0.00044742,200,302754.44
1034,Bear,1.35299425,0.00122028,1.35371846,213677.12,201582.19,272885.53,100.00,0.07,0.00049608,200,272739.55
1035,Bear,1.35371846,0.00111499,1.35423116,175995.09,166033.10,224847.20,100.00,0.07,0.00060229,200,224762.07
1036,Bear,1.35423116,0.00126047,1.35484453,163809.44,154537.21,209373.89,100.00,0.07,0.00064709,200,209279.10
1037,Bear,1.35484453,-0.00145026,1.35278975,175345.75,165420.52,223779.19,100.00,0.07,0.00060452,200,224119.09
1038,Bear,1.35278975,0.00149568,1.35373867,193867.12,182893.50,247590.01,100.00,0.07,0.00054677,200,247416.46
,,BTC Growth (%),Trading Return (%),,,,,,,,,
,,0.7%,0.2%,,,,,,,,,
,,Withdrawal Fee (%),0.0035,,,,,,,,,
